Vec2(0.06, 0.21) ; not quite far from the left edge of the table
Vec2(0.96, 1.68) ; near the right side of the table
Vec2(0.14, 1.56) ; really far from the left edge of the table
Vec2(0.71, 0.43) ; not squarely at the middle of the right edge of the table
Vec2(0.66, 1.12) ; very far from the right edge of the table
Vec2(0.86, 1.17) ; not near the middle of the table
Vec2(0.85, 0.30) ; not close to the that end of the left edge of the table
Vec2(0.99, 1.42) ; squarely at the right edge of the table
Vec2(0.62, 0.61) ; not really close to the center of the table
Vec2(0.56, 0.40) ; not far from the center of the table
Vec2(0.02, 1.37) ; not far from the left edge of the table
Vec2(0.46, 1.00) ; almost at the center of the table
Vec2(0.35, 0.71) ; not very close to the lower right corner of the table
Vec2(0.17, 1.56) ; not far from the left side of the table
Vec2(0.93, 0.44) ; really far from the right side of the near edge of the table
Vec2(0.65, 0.60) ; not very near the middle of the left edge of the table
Vec2(0.05, 1.41) ; not squarely at the left side of the far edge of the table
Vec2(0.11, 0.37) ; at the left edge of the table
Vec2(0.60, 0.53) ; not squarely at the center of the near edge of the table
Vec2(0.78, 1.70) ; really far from the middle of the left edge of the table
Vec2(0.89, 1.75) ; quite far from the right side of the far edge of the table
Vec2(0.22, 1.71) ; not quite near the left side of the far edge of the table
Vec2(0.81, 1.12) ; not rather far from the center of the table
Vec2(0.45, 0.88) ; at the middle of the table
Vec2(0.41, 1.11) ; quite far from the right side of the table
Vec2(0.34, 1.43) ; not very close to the center of the table
Vec2(0.22, 0.39) ; not really close to the left edge of the table
Vec2(0.39, 0.77) ; quite far from the middle of the table
Vec2(0.86, 1.63) ; not squarely at the middle of the far edge of the table
Vec2(0.68, 0.35) ; nearly at the right side of the table
Vec2(0.87, 1.72) ; quite close to the right edge of the table
Vec2(0.44, 0.99) ; not really far from the middle of the table
Vec2(0.01, 0.98) ; not rather far from the left edge of the table
Vec2(0.30, 1.31) ; not very near the center of the table
Vec2(0.50, 1.66) ; very close to the middle of the table
Vec2(0.71, 0.69) ; quite far from the center of the table
Vec2(0.91, 1.41) ; not really far from the right edge of the table
Vec2(0.36, 1.93) ; not quite near the left edge of the table
Vec2(0.13, 1.51) ; rather close to the left side of the table
Vec2(0.95, 1.77) ; not far from the right side of the far edge of the table
Vec2(0.60, 0.10) ; not far from the center of the table
Vec2(0.77, 1.80) ; not at the lower left corner of the table
Vec2(0.11, 0.85) ; quite far from the left side of the table
Vec2(0.01, 1.93) ; not quite far from the left side of the table
Vec2(0.95, 1.16) ; somewhat close to the center of the table
Vec2(0.04, 1.08) ; not quite far from the left edge of the table
Vec2(0.95, 0.98) ; at the middle of the table
Vec2(0.61, 0.88) ; pretty far from the near edge of the table
Vec2(0.71, 0.91) ; really far from the center of the table
Vec2(0.14, 1.35) ; not at the right side of the table
Vec2(0.53, 0.83) ; not rather far from the center of the table
Vec2(0.32, 0.90) ; not far from the center of the right edge of the table
Vec2(0.86, 0.04) ; squarely at the this end of the table
Vec2(0.51, 0.47) ; not very far from the middle of the table
Vec2(0.65, 1.35) ; quite far from the near end of the left edge of the table
Vec2(0.73, 1.73) ; near the right side of the table
Vec2(0.30, 0.87) ; not far from the center of the table
Vec2(0.12, 0.51) ; really far from the left side of the table
Vec2(0.04, 0.54) ; rather near the left side of the table
Vec2(0.47, 1.61) ; squarely at the center of the table
Vec2(0.73, 1.25) ; quite far from the center of the table
Vec2(0.56, 0.58) ; somewhat near the center of the table
Vec2(0.10, 1.02) ; very close to the left edge of the table
Vec2(0.53, 0.43) ; close to the center of the table
Vec2(0.29, 1.67) ; really far from the right side of the far edge of the table
Vec2(0.02, 0.70) ; fairly close to the left edge of the table
Vec2(0.51, 0.89) ; very near the middle of the table
Vec2(0.26, 1.85) ; rather near the left side of the table
Vec2(0.20, 1.14) ; pretty close to the left side of the table
Vec2(0.70, 0.61) ; really far from the near end of the right edge of the table
Vec2(0.26, 0.96) ; really far from the this end of the table
Vec2(0.40, 1.34) ; somewhat close to the left edge of the table
Vec2(0.97, 1.94) ; not quite far from the right edge of the table
Vec2(0.21, 0.75) ; not squarely at the center of the table
Vec2(0.75, 0.12) ; not rather far from the near edge of the table
Vec2(0.34, 0.78) ; almost at the middle of the table
Vec2(0.65, 0.60) ; not rather far from the near end of the table
Vec2(0.96, 0.89) ; not at the right side of the near edge of the table
Vec2(0.87, 1.26) ; close to the right side of the table
Vec2(0.59, 0.82) ; quite far from the right side of the near edge of the table
Vec2(0.79, 0.35) ; not near the far end of the table
Vec2(0.41, 0.23) ; quite far from the right side of the near edge of the table
Vec2(0.73, 0.64) ; not rather close to the center of the table
Vec2(0.32, 1.94) ; rather near the far end of the table
Vec2(0.35, 0.21) ; not quite close to the middle of the near edge of the table
Vec2(0.69, 1.21) ; not far from the center of the table
Vec2(0.25, 1.36) ; somewhat close to the center of the table
Vec2(0.52, 1.77) ; at the center of the table
Vec2(0.59, 1.16) ; quite far from the that end of the table
Vec2(0.04, 1.96) ; not quite far from the far edge of the table
Vec2(0.07, 1.32) ; not close to the center of the left edge of the table
Vec2(0.86, 1.97) ; rather close to the that end of the table
Vec2(0.89, 1.88) ; really near the right edge of the table
Vec2(0.38, 0.67) ; not far from the right side of the table
Vec2(0.73, 0.76) ; somewhat near the middle of the table
Vec2(0.18, 1.91) ; close to the left side of the table
Vec2(0.11, 0.81) ; squarely at the left side of the table
Vec2(0.90, 1.73) ; not quite near the near edge of the table
Vec2(0.42, 0.16) ; very close to the middle of the table
Vec2(0.10, 1.77) ; not very near the upper left corner of the table
Vec2(0.56, 1.49) ; squarely at the middle of the table
Vec2(0.99, 0.71) ; not far from the right side of the table
Vec2(0.85, 0.43) ; pretty near the right side of the table
Vec2(0.23, 1.69) ; quite far from the left side of the table
Vec2(0.83, 1.37) ; quite far from the center of the table
Vec2(0.02, 0.52) ; rather near the left side of the table
Vec2(0.56, 0.88) ; rather near the middle of the table
Vec2(0.52, 0.03) ; not really far from the my end of the table
Vec2(0.52, 1.49) ; nearly at the middle of the table
Vec2(0.73, 1.05) ; at the center of the table
Vec2(0.33, 1.14) ; quite far from the middle of the table
Vec2(0.29, 0.15) ; not at the right side of the near edge of the table
Vec2(0.82, 0.61) ; pretty far from the left side of the table
Vec2(0.17, 0.58) ; not far from the left side of the table
Vec2(0.59, 1.65) ; not near the right side of the table
Vec2(0.94, 1.05) ; very close to the right edge of the table
Vec2(0.85, 1.98) ; not far from the far end of the table
Vec2(0.38, 1.26) ; not squarely at the middle of the table
Vec2(0.30, 0.07) ; fairly close to the this end of the table
Vec2(0.05, 0.93) ; somewhat near the center of the table
Vec2(0.78, 1.11) ; somewhat near the center of the table
Vec2(0.87, 0.80) ; very near the right side of the table
Vec2(0.31, 0.07) ; not at the this end of the left edge of the table
Vec2(1.00, 1.67) ; not quite far from the right side of the table
Vec2(0.79, 1.94) ; near the other end of the table
Vec2(0.32, 1.09) ; at the center of the table
Vec2(0.49, 0.67) ; pretty near the center of the table
Vec2(0.24, 0.83) ; very far from the center of the table
Vec2(0.43, 1.31) ; quite far from the right edge of the table
Vec2(0.07, 0.23) ; not far from the left edge of the table
Vec2(0.63, 0.06) ; rather near the center of the table
Vec2(0.84, 0.97) ; very close to the middle of the table
Vec2(0.95, 1.97) ; not very far from the far edge of the table
Vec2(0.54, 0.79) ; very close to the center of the table
Vec2(0.04, 1.29) ; squarely at the left side of the table
Vec2(0.14, 1.22) ; fairly near the left edge of the table
Vec2(0.13, 1.16) ; very far from the left edge of the table
Vec2(0.17, 0.64) ; rather near the left edge of the table
Vec2(0.20, 1.24) ; almost at the left side of the table
Vec2(0.01, 1.83) ; rather near the left edge of the table
Vec2(0.45, 1.81) ; very far from the other end of the left edge of the table
Vec2(0.11, 1.09) ; really far from the left edge of the table
Vec2(0.21, 1.25) ; somewhat close to the left edge of the table
Vec2(0.10, 1.56) ; almost at the that end of the table
Vec2(0.13, 1.31) ; pretty close to the center of the table
Vec2(0.74, 1.47) ; not at the that end of the right edge of the table
Vec2(0.33, 1.78) ; not really near the far end of the table
Vec2(0.03, 1.61) ; rather near the left edge of the table
Vec2(0.98, 2.00) ; at the far end of the table
Vec2(0.04, 0.92) ; somewhat far from the right side of the table
Vec2(0.53, 0.35) ; somewhat close to the center of the table
Vec2(0.24, 1.19) ; not far from the center of the left edge of the table
Vec2(0.24, 0.01) ; near the near edge of the table
Vec2(0.99, 0.42) ; at the right side of the table
Vec2(0.48, 1.06) ; at the middle of the table
Vec2(0.52, 0.45) ; very close to the center of the table
Vec2(0.44, 1.27) ; not far from the center of the left edge of the table
Vec2(0.87, 1.64) ; really far from the lower right corner of the table
Vec2(0.86, 1.99) ; not far from the far edge of the table
Vec2(0.20, 0.83) ; rather close to the left side of the table
Vec2(0.24, 1.87) ; nearly at the far edge of the table
Vec2(0.62, 0.01) ; not far from the near edge of the table
Vec2(0.43, 0.74) ; fairly near the center of the table
Vec2(0.12, 0.72) ; very close to the left side of the table
Vec2(0.68, 1.91) ; not far from the far edge of the table
Vec2(0.13, 1.40) ; squarely at the left side of the table
Vec2(0.67, 1.28) ; not at the other end of the table
Vec2(0.47, 0.10) ; quite close to the middle of the near edge of the table
Vec2(0.83, 1.86) ; not really close to the right edge of the table
Vec2(0.66, 1.85) ; quite close to the far edge of the table
Vec2(0.29, 0.71) ; quite far from the my end of the right edge of the table
Vec2(0.21, 1.56) ; fairly close to the left edge of the table
Vec2(0.74, 1.76) ; not rather far from the right side of the far edge of the table
Vec2(0.95, 0.67) ; squarely at the right edge of the table
Vec2(0.36, 0.94) ; far from the lower left corner of the table
Vec2(0.78, 0.84) ; somewhat near the center of the right edge of the table
Vec2(0.17, 0.59) ; not far from the left side of the table
Vec2(0.86, 1.70) ; not close to the other end of the right edge of the table
Vec2(0.64, 1.76) ; nearly at the far edge of the table
Vec2(0.95, 1.94) ; at the other end of the table
Vec2(0.54, 1.77) ; very close to the center of the table
Vec2(0.79, 0.85) ; rather near the middle of the table
Vec2(0.11, 1.71) ; not rather far from the far end of the table
Vec2(0.25, 1.40) ; very far from the left side of the table
Vec2(0.32, 1.55) ; not rather far from the other end of the left edge of the table
Vec2(0.37, 1.10) ; not rather far from the left edge of the table
Vec2(0.57, 0.31) ; not squarely at the right edge of the table
Vec2(0.75, 1.61) ; really far from the lower left corner of the table
Vec2(0.08, 1.63) ; very far from the far edge of the table
Vec2(0.50, 0.61) ; not rather far from the middle of the table
Vec2(0.89, 0.23) ; not far from the my end of the right edge of the table
Vec2(0.77, 0.95) ; not rather far from the center of the table
Vec2(0.01, 0.79) ; rather close to the left edge of the table
Vec2(0.16, 0.57) ; really far from the left side of the near edge of the table
Vec2(0.34, 0.06) ; not really far from the near edge of the table
Vec2(0.93, 0.39) ; fairly close to the right side of the table
Vec2(0.55, 1.98) ; rather near the middle of the far edge of the table
Vec2(0.36, 0.45) ; not squarely at the left side of the near edge of the table
Vec2(0.83, 0.91) ; pretty near the right side of the table
Vec2(0.69, 1.28) ; pretty close to the middle of the table
Vec2(0.09, 0.24) ; not quite near the left side of the far edge of the table
Vec2(0.38, 1.26) ; not far from the middle of the table
Vec2(0.87, 0.35) ; very far from the center of the near edge of the table
Vec2(0.80, 1.59) ; not quite close to the right side of the far edge of the table
Vec2(0.92, 0.20) ; almost at the right side of the table
Vec2(0.91, 0.40) ; near the right side of the table
Vec2(0.17, 1.42) ; not far from the right edge of the table
Vec2(0.44, 1.79) ; rather close to the middle of the table
Vec2(0.99, 0.51) ; close to the right edge of the table
Vec2(0.47, 1.57) ; very near the center of the table
Vec2(0.06, 0.37) ; not far from the left side of the near edge of the table
Vec2(0.70, 1.61) ; not really close to the far edge of the table
Vec2(0.60, 0.13) ; not near the center of the table
Vec2(0.72, 0.21) ; not far from the right edge of the table
Vec2(0.24, 1.11) ; somewhat near the left side of the table
Vec2(0.84, 1.19) ; very far from the middle of the table
Vec2(0.03, 0.03) ; squarely at the left side of the table
Vec2(0.05, 1.42) ; nearly at the left side of the table
Vec2(0.56, 0.74) ; not rather far from the this end of the right edge of the table
Vec2(0.81, 0.37) ; almost at the right edge of the table
Vec2(0.17, 1.30) ; rather close to the left side of the table
